bgc_id,genome_id,region,accession,start_pos,end_pos,contig_edge,product,region_length,most_similar_known_cluster_id,most_similar_known_cluster_description,most_similar_known_cluster_type,similarity,source,gbk_path
JAVIVX010000001.1.region004,GCA_031324125.1,1.4,JAVIVX010000001.1,1820734,1845972,False,['betalactone'],25238,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_031324125.1/JAVIVX010000001.1.region004.gbk
JAVIVX010000001.1.region005,GCA_031324125.1,1.5,JAVIVX010000001.1,1881402,1893248,False,['RiPP-like'],11846,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324125.1/JAVIVX010000001.1.region005.gbk
JAVIVX010000001.1.region006,GCA_031324125.1,1.6,JAVIVX010000001.1,2568985,2590845,False,['terpene'],21860,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324125.1/JAVIVX010000001.1.region006.gbk
JAVIVX010000003.1.region001,GCA_031324125.1,5.1,JAVIVX010000003.1,271248,295166,False,['lassopeptide'],23918,BGC0001356,paeninodin,RiPP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_031324125.1/JAVIVX010000003.1.region001.gbk
JAVIVX010000002.1.region001,GCA_031324125.1,6.1,JAVIVX010000002.1,500138,567498,False,['NRPS'],67360,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324125.1/JAVIVX010000002.1.region001.gbk
JAVIVX010000004.1.region001,GCA_031324125.1,7.1,JAVIVX010000004.1,179060,266897,False,"['NRPS', 'NRPS-like']",87837,BGC0000523,lactocin S,RiPP:Lanthipeptide,0.2631578947368421,bgcflow,data/interim/antismash/7.0.0/GCA_031324125.1/JAVIVX010000004.1.region001.gbk
JAVIVX010000005.1.region001,GCA_031324125.1,8.1,JAVIVX010000005.1,0,42922,True,"['NRPS-like', 'NRPS']",42922,BGC0000523,lactocin S,RiPP:Lanthipeptide,0.10526315789473684,bgcflow,data/interim/antismash/7.0.0/GCA_031324125.1/JAVIVX010000005.1.region001.gbk
JAVIVX010000007.1.region001,GCA_031324125.1,10.1,JAVIVX010000007.1,0,45332,True,"['NRPS', 'lanthipeptide-class-i']",45332,BGC0001863,bacillicn CER074,Terpene+RiPP:Glycocin,0.16666666666666666,bgcflow,data/interim/antismash/7.0.0/GCA_031324125.1/JAVIVX010000007.1.region001.gbk
JAUCEM010000006.1.region001,GCA_030348965.1,1.1,JAUCEM010000006.1,82111,90442,False,['RiPP-like'],8331,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000006.1.region001.gbk
JAUCEM010000006.1.region002,GCA_030348965.1,1.2,JAUCEM010000006.1,862323,884177,False,['terpene'],21854,BGC0000916,molybdenum cofactor,Other,0.17647058823529413,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000006.1.region002.gbk
JAUCEM010000006.1.region003,GCA_030348965.1,1.3,JAUCEM010000006.1,2117353,2127392,False,['RiPP-like'],10039,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000006.1.region003.gbk
JAUCEM010000006.1.region004,GCA_030348965.1,1.4,JAUCEM010000006.1,3164732,3207604,False,['NRPS-like'],42872,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000006.1.region004.gbk
JAUCEM010000006.1.region005,GCA_030348965.1,1.5,JAUCEM010000006.1,4048664,4072171,False,['LAP'],23507,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000006.1.region005.gbk
JAUCEM010000006.1.region006,GCA_030348965.1,1.6,JAUCEM010000006.1,4674516,4688224,False,['NI-siderophore'],13708,BGC0000942,petrobactin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000006.1.region006.gbk
JAUCEM010000006.1.region007,GCA_030348965.1,1.7,JAUCEM010000006.1,4971667,5023415,False,"['NRP-metallophore', 'NRPS']",51748,BGC0000309,bacillibactin,NRP,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000006.1.region007.gbk
JAUCEM010000006.1.region008,GCA_030348965.1,1.8,JAUCEM010000006.1,5092568,5158477,False,['NRPS'],65909,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000006.1.region008.gbk
JAUCEM010000006.1.region009,GCA_030348965.1,1.9,JAUCEM010000006.1,5203902,5229141,False,['betalactone'],25239,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000006.1.region009.gbk
JAUCEM010000006.1.region010,GCA_030348965.1,1.10,JAUCEM010000006.1,5277191,5287512,False,['RiPP-like'],10321,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000006.1.region010.gbk
JAUCEM010000004.1.region001,GCA_030348965.1,2.1,JAUCEM010000004.1,124643,167100,False,['ladderane'],42457,BGC0000794,S-layer glycan,Saccharide,0.26666666666666666,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000004.1.region001.gbk
JAUCEM010000004.1.region002,GCA_030348965.1,2.2,JAUCEM010000004.1,329690,351097,False,['RRE-containing'],21407,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348965.1/JAUCEM010000004.1.region002.gbk
CP126081.1.region001,GCA_030122825.1,1.1,CP126081.1,344180,425507,False,['NRPS'],81327,BGC0000381,lichenysin,NRP,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region001.gbk
CP126081.1.region002,GCA_030122825.1,1.2,CP126081.1,656782,736606,False,"['NRPS', 'T1PKS']",79824,BGC0001059,zwittermicin A,NRP+Polyketide,0.18518518518518517,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region002.gbk
CP126081.1.region003,GCA_030122825.1,1.3,CP126081.1,925384,945041,False,['RRE-containing'],19657,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region003.gbk
CP126081.1.region004,GCA_030122825.1,1.4,CP126081.1,1120137,1148755,False,"['terpene', 'NI-siderophore']",28618,BGC0002683,schizokinen,Other,0.6,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region004.gbk
CP126081.1.region005,GCA_030122825.1,1.5,CP126081.1,1744828,1767992,False,"['RRE-containing', 'LAP']",23164,BGC0001173,plantazolicin,RiPP:LAP,0.9166666666666666,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region005.gbk
CP126081.1.region006,GCA_030122825.1,1.6,CP126081.1,1960914,1987745,False,['betalactone'],26831,BGC0001095,fengycin,NRP,0.5333333333333333,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region006.gbk
CP126081.1.region007,GCA_030122825.1,1.7,CP126081.1,2049999,2071874,False,['terpene'],21875,BGC0000607,micrococcin P1,RiPP:Thiopeptide,0.08333333333333333,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region007.gbk
CP126081.1.region008,GCA_030122825.1,1.8,CP126081.1,2109892,2150993,False,['T3PKS'],41101,BGC0000607,micrococcin P1,RiPP:Thiopeptide,0.08333333333333333,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region008.gbk
CP126081.1.region009,GCA_030122825.1,1.9,CP126081.1,2619875,2652326,False,['betalactone'],32451,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region009.gbk
CP126081.1.region010,GCA_030122825.1,1.10,CP126081.1,3506668,3516959,False,['RiPP-like'],10291,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region010.gbk
CP126081.1.region011,GCA_030122825.1,1.11,CP126081.1,3543814,3585236,False,['other'],41422,BGC0001184,bacilysin,Other,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region011.gbk
CP126081.1.region012,GCA_030122825.1,1.12,CP126081.1,3823642,3875369,False,"['NRP-metallophore', 'NRPS']",51727,BGC0002695,bacillibactin/bacillibactin E/bacillibactin F,NRP,0.8,bgcflow,data/interim/antismash/7.0.0/GCA_030122825.1/CP126081.1.region012.gbk
JAUCFA010000002.1.region001,GCA_030348675.1,1.1,JAUCFA010000002.1,1251785,1275320,False,['LAP'],23535,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348675.1/JAUCFA010000002.1.region001.gbk
JAUCFA010000002.1.region002,GCA_030348675.1,1.2,JAUCFA010000002.1,1911380,1925098,False,['NI-siderophore'],13718,BGC0000942,petrobactin,Other,1.1666666666666667,bgcflow,data/interim/antismash/7.0.0/GCA_030348675.1/JAUCFA010000002.1.region002.gbk
JAUCFA010000002.1.region003,GCA_030348675.1,1.3,JAUCFA010000002.1,2214241,2266001,False,"['NRP-metallophore', 'NRPS']",51760,BGC0000309,bacillibactin,NRP,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030348675.1/JAUCFA010000002.1.region003.gbk
JAUCFA010000002.1.region004,GCA_030348675.1,1.4,JAUCFA010000002.1,2307238,2316707,False,['RiPP-like'],9469,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348675.1/JAUCFA010000002.1.region004.gbk
JAUCFA010000002.1.region005,GCA_030348675.1,1.5,JAUCFA010000002.1,2385614,2410852,False,['betalactone'],25238,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_030348675.1/JAUCFA010000002.1.region005.gbk
JAUCFA010000002.1.region006,GCA_030348675.1,1.6,JAUCFA010000002.1,2501518,2511794,False,['RiPP-like'],10276,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348675.1/JAUCFA010000002.1.region006.gbk
JAUCFA010000002.1.region007,GCA_030348675.1,1.7,JAUCFA010000002.1,3293144,3314998,False,['terpene'],21854,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348675.1/JAUCFA010000002.1.region007.gbk
JAUCFA010000002.1.region008,GCA_030348675.1,1.8,JAUCFA010000002.1,3415129,3439039,False,['lassopeptide'],23910,BGC0001356,paeninodin,RiPP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348675.1/JAUCFA010000002.1.region008.gbk
JAUCFA010000003.1.region001,GCA_030348675.1,3.1,JAUCFA010000003.1,51714,64584,False,['RiPP-like'],12870,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348675.1/JAUCFA010000003.1.region001.gbk
CP128153.1.region001,GCA_030292155.1,1.1,CP128153.1,1791420,1888286,False,['NRPS'],96866,BGC0000916,molybdenum cofactor,Other,0.17647058823529413,bgcflow,data/interim/antismash/7.0.0/GCA_030292155.1/CP128153.1.region001.gbk
CP128153.1.region002,GCA_030292155.1,1.2,CP128153.1,1963222,1976935,False,['NI-siderophore'],13713,BGC0000942,petrobactin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030292155.1/CP128153.1.region002.gbk
CP128153.1.region003,GCA_030292155.1,1.3,CP128153.1,2439953,2465192,False,['betalactone'],25239,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_030292155.1/CP128153.1.region003.gbk
CP128153.1.region004,GCA_030292155.1,1.4,CP128153.1,2552146,2575725,False,['LAP'],23579,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292155.1/CP128153.1.region004.gbk
CP128153.1.region005,GCA_030292155.1,1.5,CP128153.1,3085355,3132366,False,['NRPS'],47011,BGC0000523,lactocin S,RiPP:Lanthipeptide,0.15789473684210525,bgcflow,data/interim/antismash/7.0.0/GCA_030292155.1/CP128153.1.region005.gbk
CP128153.1.region006,GCA_030292155.1,1.6,CP128153.1,3229084,3250947,False,['terpene'],21863,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292155.1/CP128153.1.region006.gbk
CP128153.1.region007,GCA_030292155.1,1.7,CP128153.1,4770619,4811798,False,['T3PKS'],41179,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292155.1/CP128153.1.region007.gbk
CP128153.1.region008,GCA_030292155.1,1.8,CP128153.1,4878538,4902644,False,['lassopeptide'],24106,BGC0001356,paeninodin,RiPP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030292155.1/CP128153.1.region008.gbk
CP128159.1.region001,GCA_030292155.1,2.1,CP128159.1,59277,69052,False,['RiPP-like'],9775,BGC0002447,cerecyclin,RiPP,0.3,bgcflow,data/interim/antismash/7.0.0/GCA_030292155.1/CP128159.1.region001.gbk
CP128159.1.region002,GCA_030292155.1,2.2,CP128159.1,91515,102754,False,['RiPP-like'],11239,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292155.1/CP128159.1.region002.gbk
JAUCFX010000005.1.region001,GCA_030348305.1,1.1,JAUCFX010000005.1,514441,606799,False,['transAT-PKS'],92358,BGC0000176,difficidin,Polyketide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region001.gbk
JAUCFX010000005.1.region002,GCA_030348305.1,1.2,JAUCFX010000005.1,736065,776705,False,['T3PKS'],40640,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region002.gbk
JAUCFX010000005.1.region003,GCA_030348305.1,1.3,JAUCFX010000005.1,888946,909064,False,['terpene'],20118,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region003.gbk
JAUCFX010000005.1.region004,GCA_030348305.1,1.4,JAUCFX010000005.1,932744,1069101,False,"['NRPS', 'betalactone', 'transAT-PKS']",136357,BGC0001095,fengycin,NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region004.gbk
JAUCFX010000005.1.region005,GCA_030348305.1,1.5,JAUCFX010000005.1,1140537,1241261,False,"['transAT-PKS', 'NRPS', 'T3PKS']",100724,BGC0001089,bacillaene,Polyketide+NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region005.gbk
JAUCFX010000005.1.region006,GCA_030348305.1,1.6,JAUCFX010000005.1,1462968,1551184,False,['transAT-PKS'],88216,BGC0000181,macrolactin H,Polyketide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region006.gbk
JAUCFX010000005.1.region007,GCA_030348305.1,1.7,JAUCFX010000005.1,1852648,1873389,False,['terpene'],20741,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region007.gbk
JAUCFX010000005.1.region008,GCA_030348305.1,1.8,JAUCFX010000005.1,1955408,1996653,False,['PKS-like'],41245,BGC0000693,butirosin A/butirosin B,Saccharide,0.07692307692307693,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region008.gbk
JAUCFX010000005.1.region009,GCA_030348305.1,1.9,JAUCFX010000005.1,2206777,2228893,False,"['LAP', 'RRE-containing']",22116,BGC0000569,plantazolicin,RiPP:LAP,0.9166666666666666,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region009.gbk
JAUCFX010000005.1.region010,GCA_030348305.1,1.10,JAUCFX010000005.1,2314008,2343125,False,"['LAP', 'thiopeptide']",29117,BGC0000082,kijanimicin,Polyketide,0.046511627906976744,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region010.gbk
JAUCFX010000005.1.region011,GCA_030348305.1,1.11,JAUCFX010000005.1,2554551,2619362,False,['NRPS'],64811,BGC0000433,surfactin,NRP:Lipopeptide,0.782608695652174,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region011.gbk
JAUCFX010000005.1.region012,GCA_030348305.1,1.12,JAUCFX010000005.1,3220844,3262263,False,['other'],41419,BGC0001184,bacilysin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region012.gbk
JAUCFX010000005.1.region013,GCA_030348305.1,1.13,JAUCFX010000005.1,3768927,3820721,False,"['RiPP-like', 'NRP-metallophore', 'NRPS']",51794,BGC0000309,bacillibactin,NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348305.1/JAUCFX010000005.1.region013.gbk
JAUCEX010000002.1.region001,GCA_030348735.1,1.1,JAUCEX010000002.1,183789,206740,False,"['sactipeptide', 'ranthipeptide']",22951,BGC0000601,sporulation killing factor,RiPP:Head-to-tailcyclized peptide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348735.1/JAUCEX010000002.1.region001.gbk
JAUCEX010000002.1.region002,GCA_030348735.1,1.2,JAUCEX010000002.1,305921,388917,False,['NRPS'],82996,BGC0000381,lichenysin,NRP,0.7857142857142857,bgcflow,data/interim/antismash/7.0.0/GCA_030348735.1/JAUCEX010000002.1.region002.gbk
JAUCEX010000002.1.region003,GCA_030348735.1,1.3,JAUCEX010000002.1,560797,641740,False,"['NRPS', 'T1PKS']",80943,BGC0001059,zwittermicin A,NRP+Polyketide,0.18518518518518517,bgcflow,data/interim/antismash/7.0.0/GCA_030348735.1/JAUCEX010000002.1.region003.gbk
JAUCEX010000002.1.region004,GCA_030348735.1,1.4,JAUCEX010000002.1,784028,804934,False,['RRE-containing'],20906,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348735.1/JAUCEX010000002.1.region004.gbk
JAUCEX010000002.1.region005,GCA_030348735.1,1.5,JAUCEX010000002.1,949772,978414,False,"['terpene', 'NI-siderophore']",28642,BGC0002683,schizokinen,Other,0.6,bgcflow,data/interim/antismash/7.0.0/GCA_030348735.1/JAUCEX010000002.1.region005.gbk
JAUCEX010000002.1.region006,GCA_030348735.1,1.6,JAUCEX010000002.1,1772005,1797907,False,['betalactone'],25902,BGC0001095,fengycin,NRP,0.5333333333333333,bgcflow,data/interim/antismash/7.0.0/GCA_030348735.1/JAUCEX010000002.1.region006.gbk
JAUCEX010000002.1.region007,GCA_030348735.1,1.7,JAUCEX010000002.1,1913333,1954431,False,['T3PKS'],41098,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348735.1/JAUCEX010000002.1.region007.gbk
JAUCEX010000002.1.region008,GCA_030348735.1,1.8,JAUCEX010000002.1,2382516,2414765,False,['betalactone'],32249,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348735.1/JAUCEX010000002.1.region008.gbk
JAUCEX010000002.1.region009,GCA_030348735.1,1.9,JAUCEX010000002.1,3214432,3255854,False,['other'],41422,BGC0001184,bacilysin,Other,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030348735.1/JAUCEX010000002.1.region009.gbk
JAUCEX010000002.1.region010,GCA_030348735.1,1.10,JAUCEX010000002.1,3393113,3403458,False,['RiPP-like'],10345,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348735.1/JAUCEX010000002.1.region010.gbk
CP126525.1.region001,GCA_030167055.1,1.1,CP126525.1,405490,448717,False,['NRPS-like'],43227,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167055.1/CP126525.1.region001.gbk
CP126525.1.region002,GCA_030167055.1,1.2,CP126525.1,1183635,1207142,False,['LAP'],23507,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167055.1/CP126525.1.region002.gbk
CP126525.1.region003,GCA_030167055.1,1.3,CP126525.1,1868569,1882283,False,['NI-siderophore'],13714,BGC0000942,petrobactin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030167055.1/CP126525.1.region003.gbk
CP126525.1.region004,GCA_030167055.1,1.4,CP126525.1,2166831,2218578,False,"['NRP-metallophore', 'NRPS']",51747,BGC0000309,bacillibactin,NRP,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030167055.1/CP126525.1.region004.gbk
CP126525.1.region005,GCA_030167055.1,1.5,CP126525.1,2358418,2383657,False,['betalactone'],25239,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_030167055.1/CP126525.1.region005.gbk
CP126525.1.region006,GCA_030167055.1,1.6,CP126525.1,2444288,2452620,False,['RiPP-like'],8332,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167055.1/CP126525.1.region006.gbk
CP126525.1.region007,GCA_030167055.1,1.7,CP126525.1,2531036,2541303,False,['RiPP-like'],10267,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167055.1/CP126525.1.region007.gbk
CP126525.1.region008,GCA_030167055.1,1.8,CP126525.1,2558763,2605774,False,['NRPS'],47011,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167055.1/CP126525.1.region008.gbk
CP126525.1.region009,GCA_030167055.1,1.9,CP126525.1,3329187,3351041,False,['terpene'],21854,BGC0000916,molybdenum cofactor,Other,0.17647058823529413,bgcflow,data/interim/antismash/7.0.0/GCA_030167055.1/CP126525.1.region009.gbk
CP126525.1.region010,GCA_030167055.1,1.10,CP126525.1,3457891,3481799,False,['lassopeptide'],23908,BGC0001356,paeninodin,RiPP,0.8,bgcflow,data/interim/antismash/7.0.0/GCA_030167055.1/CP126525.1.region010.gbk
CP126528.1.region001,GCA_030167055.1,2.1,CP126528.1,246056,256344,False,['RiPP-like'],10288,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167055.1/CP126528.1.region001.gbk
JAUCFK010000007.1.region001,GCA_030348485.1,1.1,JAUCFK010000007.1,421447,443901,False,"['lassopeptide', 'RRE-containing']",22454,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348485.1/JAUCFK010000007.1.region001.gbk
JAUCFK010000007.1.region002,GCA_030348485.1,1.2,JAUCFK010000007.1,972406,1014022,False,['NRPS-like'],41616,BGC0000082,kijanimicin,Polyketide,0.046511627906976744,bgcflow,data/interim/antismash/7.0.0/GCA_030348485.1/JAUCFK010000007.1.region002.gbk
JAUCFK010000007.1.region003,GCA_030348485.1,1.3,JAUCFK010000007.1,1150122,1191205,False,['T3PKS'],41083,BGC0002695,bacillibactin/bacillibactin E/bacillibactin F,NRP,0.3,bgcflow,data/interim/antismash/7.0.0/GCA_030348485.1/JAUCFK010000007.1.region003.gbk
JAUCFK010000007.1.region004,GCA_030348485.1,1.4,JAUCFK010000007.1,2081358,2105579,False,['betalactone'],24221,BGC0001095,fengycin,NRP,0.4666666666666667,bgcflow,data/interim/antismash/7.0.0/GCA_030348485.1/JAUCFK010000007.1.region004.gbk
JAUCFK010000007.1.region005,GCA_030348485.1,1.5,JAUCFK010000007.1,3518312,3539134,False,['terpene'],20822,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348485.1/JAUCFK010000007.1.region005.gbk
JAUCFK010000007.1.region006,GCA_030348485.1,1.6,JAUCFK010000007.1,3791297,3848213,False,['NRPS'],56916,BGC0002472,ulbactin F/ulbactin G,NRP,0.2857142857142857,bgcflow,data/interim/antismash/7.0.0/GCA_030348485.1/JAUCFK010000007.1.region006.gbk
JAUCFK010000007.1.region007,GCA_030348485.1,1.7,JAUCFK010000007.1,4016427,4029679,False,['phosphonate'],13252,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348485.1/JAUCFK010000007.1.region007.gbk
CP126104.1.region001,GCA_030123285.1,1.1,CP126104.1,313061,377925,False,['NRPS'],64864,BGC0000433,surfactin,NRP:Lipopeptide,0.9130434782608695,bgcflow,data/interim/antismash/7.0.0/GCA_030123285.1/CP126104.1.region001.gbk
CP126104.1.region002,GCA_030123285.1,1.2,CP126104.1,710539,733717,False,"['RRE-containing', 'LAP']",23178,BGC0000569,plantazolicin,RiPP:LAP,0.9166666666666666,bgcflow,data/interim/antismash/7.0.0/GCA_030123285.1/CP126104.1.region002.gbk
CP126104.1.region003,GCA_030123285.1,1.3,CP126104.1,945564,986809,False,['PKS-like'],41245,BGC0000693,butirosin A/butirosin B,Saccharide,0.07692307692307693,bgcflow,data/interim/antismash/7.0.0/GCA_030123285.1/CP126104.1.region003.gbk
CP126104.1.region004,GCA_030123285.1,1.4,CP126104.1,1075040,1092211,False,['terpene'],17171,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123285.1/CP126104.1.region004.gbk
CP126104.1.region005,GCA_030123285.1,1.5,CP126104.1,1398819,1486660,False,['transAT-PKS'],87841,BGC0000181,macrolactin H,Polyketide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030123285.1/CP126104.1.region005.gbk
CP126104.1.region006,GCA_030123285.1,1.6,CP126104.1,1706200,1806824,False,"['transAT-PKS', 'T3PKS', 'NRPS']",100624,BGC0001089,bacillaene,Polyketide+NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030123285.1/CP126104.1.region006.gbk
